burn_events,date,mint_events,net_liquidity_change,pool_address,swap_events,total_liquidity_added,total_liquidity_removed,total_trading_volume
271,2025-02-24 00:00:00.000 UTC,251,-605678485253902746,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,7791,82224159596024712733783,82224765274509966636529,213331217386726177585774
230,2025-02-23 00:00:00.000 UTC,211,869897777462517341,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6254,65508893048903632095880,65508023151126169578539,129281362716476268824477
254,2025-02-22 00:00:00.000 UTC,265,-7280742462148687131,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6361,88404719141012570219914,88411999883474718907045,102728423445013255795705
262,2025-02-21 00:00:00.000 UTC,233,7585473208556050800,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,8285,70368753131135927641891,70361167657927371591091,203309529604330747479638
275,2025-02-20 00:00:00.000 UTC,256,-1222398585377963614,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5839,90904649317784854907049,90905871716370232870663,79960045671511050648158
242,2025-02-19 00:00:00.000 UTC,221,-170933373396590068,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6601,64519259018919458311485,64519429952292854901553,84042998339144080251542
246,2025-02-18 00:00:00.000 UTC,239,-2338077056455600786,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,8171,77746932358053835024019,77749270435110290624805,155836337575938775920054
180,2025-02-17 00:00:00.000 UTC,191,-2621908223982556358687,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6631,55798045488084551181869,58419953712067107540556,155455988011818276425711
183,2025-02-16 00:00:00.000 UTC,173,2620837677525241033256,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,4636,62537836069043764355722,59916998391518523322466,44013771556846250673433
195,2025-02-15 00:00:00.000 UTC,225,2816624429848800046,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,4947,76837157251207785887171,76834340626777937087125,39586156943342111708532
201,2025-02-14 00:00:00.000 UTC,212,440234754608887919,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,7652,67859067991792983935331,67858627757038375047412,114105426710536524787009
234,2025-02-13 00:00:00.000 UTC,256,136699715783543582,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,7776,85530901717439090002988,85530765017723306459406,117628769849204119190041
202,2025-02-12 00:00:00.000 UTC,219,2927809004397628580,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,8148,63529039241072155061630,63526111432067757433050,149665774744572048334512
219,2025-02-11 00:00:00.000 UTC,239,52700714578994912,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,7961,75116260149797761995299,75116207449083183000387,137706936175734325401291
213,2025-02-10 00:00:00.000 UTC,204,-2695158479890044356,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,7743,67053764309860629080561,67056459468340519124917,79971672579797614699817
246,2025-02-09 00:00:00.000 UTC,224,959227125931926147,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,7041,91027399679444699753775,91026440452318767827628,73744862664912390819512
246,2025-02-08 00:00:00.000 UTC,228,-2552349263002021029,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6595,90991533031243588985432,90994085380506591006461,56789539701301241069819
214,2025-02-07 00:00:00.000 UTC,232,2301641067417682661,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,9499,76196318413643043071395,76194016772575625388734,157205999718481379074650
213,2025-02-06 00:00:00.000 UTC,193,-1599331987333007182,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,10033,65429090288246569513968,65430689620233902521150,311769779893014006590054
213,2025-02-05 00:00:00.000 UTC,197,-263576039521018270,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,9551,55562881533551438355722,55563145109590959373992,168700053029025334711332
244,2025-02-04 00:00:00.000 UTC,236,4196772003228272916,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12530,53124324922891121276404,53120128150887893003488,275690057992122905895235
248,2025-02-03 00:00:00.000 UTC,195,12127565865159449631,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,15006,30523911623535456254166,30511784057670296804535,576458825831482473109304
209,2025-02-02 00:00:00.000 UTC,192,-4104152944038992158,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,10310,38486092938963529973753,38490197091907568965911,142868567814515296101035
153,2025-02-01 00:00:00.000 UTC,143,-1332074340847467936035,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6300,35086514417280387747203,36418588758127855683238,79993013476262554441588
143,2025-01-31 00:00:00.000 UTC,133,1360890727601384303092,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6968,31645425712984934673708,30284534985383550370616,146354849521332279803022
155,2025-01-30 00:00:00.000 UTC,156,176197831379748194,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5970,40888138462258000157917,40887962264426620409723,70295467147238719292933
133,2025-01-29 00:00:00.000 UTC,133,21168793137809078,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6652,38527703493152457844859,38527682324359320035781,67909069586116484453822
131,2025-01-28 00:00:00.000 UTC,126,-50075539366569956,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6207,22343794324169290515147,22343844399708657085103,55504428167028403555377
182,2025-01-27 00:00:00.000 UTC,169,-2193499300339681021,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,8744,34174936069999318607262,34177129569299658288283,129145293943756120951283
134,2025-01-26 00:00:00.000 UTC,142,-1255887004542726925,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5155,33797602209771460150874,33798858096776002877799,113977092277360208645426
122,2025-01-25 00:00:00.000 UTC,121,171977707276301487,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,4624,27750797778218514469372,27750625800511238167885,71886465325499521158178
134,2025-01-24 00:00:00.000 UTC,143,3058976802554082635,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6342,28720119538588508016648,28717060561785953934013,170098710563486873736582
118,2025-01-23 00:00:00.000 UTC,146,1492877942693645406,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,7643,23432815620156987296383,23431322742214293650977,297268972274654915324879
92,2025-01-22 00:00:00.000 UTC,106,-7291267450064945655,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6139,19848223062844082207312,19855514330294147152967,135884634838236436463035
102,2025-01-21 00:00:00.000 UTC,133,10883558282504896218,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,7444,20661838289117475498738,20650954730834970602520,238974697326620042027907
73,2025-01-20 00:00:00.000 UTC,65,9131776362048828715,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,7911,10475299947622399596025,10466168171260350767310,308040515587942705731240
87,2025-01-19 00:00:00.000 UTC,63,-4245222277644693214,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,8142,9185935308421266854429,9190180530698911547643,218540017660263156151491
86,2025-01-18 00:00:00.000 UTC,83,3390691799789765432,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,7292,17549578922674496739678,17546188230874706974246,112661828993348796379643
103,2025-01-17 00:00:00.000 UTC,106,-23554439846423140595,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5588,21669594094960215648375,21693148534806638788970,78707682193751603948629
61,2025-01-16 00:00:00.000 UTC,70,-1491353517670805214,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5403,14350992112684344829844,14352483466202015635058,49340360033231643822621
109,2025-01-15 00:00:00.000 UTC,95,-815465157639318815,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5505,15404603272409585177696,15405418737567224496511,54557441704281430672172
103,2025-01-14 00:00:00.000 UTC,98,419504397103750947,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5034,19540053892191658375052,19539634387794554624105,39862175817847698152087
187,2025-01-13 00:00:00.000 UTC,154,-415534792620803377,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,8253,30168351133725842912733,30168766668518463716110,102206941083288045917282
83,2025-01-12 00:00:00.000 UTC,89,644483814396792922,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,3972,24998012578095471959676,24997368094281075166754,28325402172972647584257
100,2025-01-11 00:00:00.000 UTC,94,-4373834873236358108,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,4174,29163415524122208626285,29167789358995444984393,24637104454808569639643
124,2025-01-10 00:00:00.000 UTC,115,6248059862537018419,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5620,13529297785241566951925,13523049725379029933506,57255417358606397151246
126,2025-01-09 00:00:00.000 UTC,117,-3285258788022473384,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6926,14533430993054817484263,14536716251842839957647,70722483624190078821508
124,2025-01-08 00:00:00.000 UTC,112,-27635944078288704,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6285,26631171154221377415525,26631198790165455704229,75970708720805918363989
89,2025-01-07 00:00:00.000 UTC,87,26695499797003172572,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5681,16294410041898239141151,16267714542101235968579,84485572557479077020771
102,2025-01-06 00:00:00.000 UTC,90,-27354874123818657,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5050,19449255283710908548432,19449282638585032367089,87084190694925046558402
75,2025-01-05 00:00:00.000 UTC,63,-2429942182498829329,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,3952,17911870786883862071723,17914300729066360901052,21913350164696130446751
75,2025-01-04 00:00:00.000 UTC,76,-3585003502615709527,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,4209,27293449914863789686072,27297034918366405395599,29196663353643657775354
85,2025-01-03 00:00:00.000 UTC,71,-2297336661668328575,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5418,28758727668639300228213,28761025005300968556788,44112156509170658248021
80,2025-01-02 00:00:00.000 UTC,87,968982450890645693,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,4683,23062329754557505432815,23061360772106614787122,60106889509731542492501
62,2025-01-01 00:00:00.000 UTC,60,1573701052805023923,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,4209,21905196783686956584612,21903623082634151560689,35771851865673028245642
83,2024-12-31 00:00:00.000 UTC,96,-1447976444405001907,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5916,19073764163824922133364,19075212140269327135271,95009965057804752363418
99,2024-12-30 00:00:00.000 UTC,122,-100966801936241916,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,7006,36924088456568524860826,36924189423370461102742,141207776224513270309845
70,2024-12-29 00:00:00.000 UTC,86,388613539971294265,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,4538,28778819912762284389557,28778431299222313095292,27325772943947894005136
85,2024-12-28 00:00:00.000 UTC,74,43072621319346449,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,4110,17795807047555369212378,17795763974934049865929,27246452989378439079165
99,2024-12-27 00:00:00.000 UTC,85,217249032923880252,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5588,16431987826921839269141,16431770577888915388889,60686472837534643798258
72,2024-12-26 00:00:00.000 UTC,65,-102440757811878821,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5488,13369740906922208215401,13369843347680020094222,52995131432123921750668
73,2024-12-25 00:00:00.000 UTC,67,-301817728779380676,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,4721,10847053536037071809390,10847355353765851190066,41570039330095627223890
87,2024-12-24 00:00:00.000 UTC,90,1826767286113043362,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5783,26094660343315546807147,26092833576029433763785,59256853032914813628796
107,2024-12-23 00:00:00.000 UTC,99,-15190075961614013260,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,7595,25907663113891157180876,25922853189852771194136,93052782163890362036127
109,2024-12-22 00:00:00.000 UTC,103,390342111830358250,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6387,20729128764059046971341,20728738421947216613091,58237628707870146061039
86,2024-12-21 00:00:00.000 UTC,80,18342074130435303793,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,7024,11128900401267257681204,11110558327136822377411,68312451769508711454550
133,2024-12-20 00:00:00.000 UTC,128,-13253301599892739919,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,9364,31116282464092486804708,31129535765692379544627,153933360980854397788341
115,2024-12-19 00:00:00.000 UTC,97,9216276262152134742,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,8406,25757311153530073917879,25748094877267921783137,174221308427122418686983
88,2024-12-18 00:00:00.000 UTC,84,-3919415317166986467,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,7293,22617627506035682595659,22621546921352849582126,140216838082934409764044
55,2024-12-17 00:00:00.000 UTC,65,17210738764591276202,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5574,13080236553111244504279,13063025814346653228077,86578630229834013643426
87,2024-12-16 00:00:00.000 UTC,83,-12139076121719347000,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6421,31777932936415659811826,31790072012537379158826,120442964686379753548261
84,2024-12-15 00:00:00.000 UTC,64,1742851704528046354,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,4443,28548978613981897522136,28547235762277369475782,44777509206806833422554
62,2024-12-14 00:00:00.000 UTC,52,7072708568577069822,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,4728,25683740353926048432221,25676667645357471362399,49715723001062550526910
42,2024-12-13 00:00:00.000 UTC,34,1801881333009186486,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5121,16427682119462044449369,16425880238129035262883,71280272798004100176045
56,2024-12-12 00:00:00.000 UTC,65,7177066953074889711,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6034,15092024183391048269326,15084847116437973379615,108057901224674387246561
46,2024-12-11 00:00:00.000 UTC,50,131785386039164268,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5554,7602309942312205266469,7602178156926166102201,59584826499600308292535
55,2024-12-10 00:00:00.000 UTC,54,-1225789809314168118,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6475,7620048588517185583438,7621274378326499751556,108087050889717578275868
75,2024-12-09 00:00:00.000 UTC,47,-912033338537777200,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6572,12392408110229671463414,12393320143568209240614,108958444286953594685578
74,2024-12-08 00:00:00.000 UTC,72,-19766102988388284726,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,4172,11638694943115224328311,11658461046103612613037,20077115698605502182875
81,2024-12-07 00:00:00.000 UTC,68,16885828451251029712,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,4370,11726686527087903641014,11709800698636652611302,39603028641774800454236
104,2024-12-06 00:00:00.000 UTC,79,-10238187809340987111,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5924,7968391729987513253621,7978629917796854240732,113230678785653579259407
95,2024-12-05 00:00:00.000 UTC,83,4507817168850578307,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6071,11758865324487708195383,11754357507318857617076,152124574785291531208245
79,2024-12-04 00:00:00.000 UTC,58,4707253054867956983,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5668,5759018546620510353818,5754311293565642396835,86616015311943952508467
40,2024-12-03 00:00:00.000 UTC,34,-66673456452121796,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5686,7086010294548692861286,7086076968005144983082,85970035469543794425485
44,2024-12-02 00:00:00.000 UTC,43,-4434944019201375793,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5433,8211668814343083970346,8216103758362285346139,95391365485365050977639
62,2024-12-01 00:00:00.000 UTC,46,5277677809704157782,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,4843,8281530895961191797426,8276253218151487639644,45424489095152061974480
85,2024-11-30 00:00:00.000 UTC,70,160819757982233319,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5312,9381370986748008266906,9381210166990026033587,47444688703790812860053
95,2024-11-29 00:00:00.000 UTC,72,2212930753038373291,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,4845,14857043811446943120109,14854830880693904746818,38954783255990940040765
94,2024-11-28 00:00:00.000 UTC,71,-8244911617939746366,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5319,20935946619343554387613,20944191530961494133979,67553842938837616292972
153,2024-11-27 00:00:00.000 UTC,128,308085291040270382,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6211,21329052332790202394581,21328744247499162124199,115913222268011622737614
73,2024-11-26 00:00:00.000 UTC,71,-674675580365357785,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5936,16666958828054227323833,16667633503634592681618,113992115992141509766805
133,2024-11-25 00:00:00.000 UTC,110,-19459310929451052946,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6745,22941902581592611847142,22961361892522062900088,172168072147599294546340
65,2024-11-24 00:00:00.000 UTC,63,-345130388651879013,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5303,18576008599663666509139,18576353730052318388152,68392700824717213206285
77,2024-11-23 00:00:00.000 UTC,59,-4099907654494519650,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5989,9808016575714188224014,9812116483368682743664,102787462594582126905721
97,2024-11-22 00:00:00.000 UTC,71,3470324924086255454,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5801,16469282738314732277430,16465812413390646021976,95357802259314110542798
129,2024-11-21 00:00:00.000 UTC,103,-2701954950835017387,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6555,16755617078948523718871,16758319033899358736258,153485773173739046200448
82,2024-11-20 00:00:00.000 UTC,91,-5443120630228365619,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5227,40426040401573996966679,40431483522204225332298,107881718631804212021245
61,2024-11-19 00:00:00.000 UTC,67,4792537251502091020,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5258,11656295280725329420710,11651502743473827329690,108632134002379553858309
