burn_events,date,mint_events,net_liquidity_change,pool_address,swap_events,total_liquidity_added,total_liquidity_removed,total_trading_volume
271,2025-02-24 00:00:00+00:00,251,-605678485253902746,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,7791,82224.1595960247,82224.76527450995,213331.21738672617
230,2025-02-23 00:00:00+00:00,211,869897777462517341,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6254,65508.89304890363,65508.023151126166,129281.36271647626
254,2025-02-22 00:00:00+00:00,265,-7280742462148687131,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6361,88404.71914101258,88411.99988347472,102728.42344501324
262,2025-02-21 00:00:00+00:00,233,7585473208556050800,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,8285,70368.75313113593,70361.16765792738,203309.52960433078
275,2025-02-20 00:00:00+00:00,256,-1222398585377963614,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5839,90904.64931778483,90905.87171637024,79960.04567151105
242,2025-02-19 00:00:00+00:00,221,-170933373396590068,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6601,64519.25901891945,64519.42995229285,84042.99833914408
246,2025-02-18 00:00:00+00:00,239,-2338077056455600786,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,8171,77746.93235805382,77749.27043511029,155836.33757593876
180,2025-02-17 00:00:00+00:00,191,-2621908223982556358687,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6631,55798.04548808456,58419.95371206711,155455.9880118183
183,2025-02-16 00:00:00+00:00,173,2620837677525241033256,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,4636,62537.83606904376,59916.99839151852,44013.771556846244
195,2025-02-15 00:00:00+00:00,225,2816624429848800046,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,4947,76837.15725120777,76834.34062677794,39586.15694334211
201,2025-02-14 00:00:00+00:00,212,440234754608887919,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,7652,67859.06799179298,67858.62775703837,114105.42671053651
234,2025-02-13 00:00:00+00:00,256,136699715783543582,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,7776,85530.90171743909,85530.7650177233,117628.76984920412
202,2025-02-12 00:00:00+00:00,219,2927809004397628580,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,8148,63529.039241072154,63526.111432067766,149665.77474457203
219,2025-02-11 00:00:00+00:00,239,52700714578994912,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,7961,75116.26014979776,75116.20744908319,137706.93617573433
213,2025-02-10 00:00:00+00:00,204,-2695158479890044356,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,7743,67053.76430986063,67056.45946834052,79971.67257979763
246,2025-02-09 00:00:00+00:00,224,959227125931926147,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,7041,91027.39967944469,91026.44045231875,73744.86266491238
246,2025-02-08 00:00:00+00:00,228,-2552349263002021029,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6595,90991.53303124358,90994.0853805066,56789.53970130124
214,2025-02-07 00:00:00+00:00,232,2301641067417682661,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,9499,76196.31841364304,76194.01677257562,157205.99971848135
213,2025-02-06 00:00:00+00:00,193,-1599331987333007182,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,10033,65429.090288246574,65430.689620233905,311769.77989301406
213,2025-02-05 00:00:00+00:00,197,-263576039521018270,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,9551,55562.88153355144,55563.14510959096,168700.05302902532
244,2025-02-04 00:00:00+00:00,236,4196772003228272916,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12530,53124.324922891115,53120.12815088788,275690.0579921229
248,2025-02-03 00:00:00+00:00,195,12127565865159449631,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,15006,30523.911623535456,30511.784057670295,576458.8258314825
209,2025-02-02 00:00:00+00:00,192,-4104152944038992158,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,10310,38486.09293896353,38490.19709190757,142868.56781451526
153,2025-02-01 00:00:00+00:00,143,-1332074340847467936035,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6300,35086.514417280385,36418.58875812786,79993.01347626254
143,2025-01-31 00:00:00+00:00,133,1360890727601384303092,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6968,31645.425712984932,30284.53498538355,146354.84952133227
155,2025-01-30 00:00:00+00:00,156,176197831379748194,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5970,40888.138462258,40887.96226442663,70295.46714723871
133,2025-01-29 00:00:00+00:00,133,21168793137809078,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6652,38527.703493152454,38527.68232435932,67909.06958611649
131,2025-01-28 00:00:00+00:00,126,-50075539366569956,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6207,22343.79432416929,22343.844399708654,55504.428167028396
182,2025-01-27 00:00:00+00:00,169,-2193499300339681021,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,8744,34174.93606999932,34177.12956929966,129145.29394375613
134,2025-01-26 00:00:00+00:00,142,-1255887004542726925,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5155,33797.60220977146,33798.858096776,113977.0922773602
122,2025-01-25 00:00:00+00:00,121,171977707276301487,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,4624,27750.797778218515,27750.62580051124,71886.46532549952
134,2025-01-24 00:00:00+00:00,143,3058976802554082635,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6342,28720.119538588508,28717.06056178596,170098.71056348688
118,2025-01-23 00:00:00+00:00,146,1492877942693645406,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,7643,23432.815620156987,23431.322742214295,297268.9722746549
92,2025-01-22 00:00:00+00:00,106,-7291267450064945655,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6139,19848.223062844078,19855.514330294147,135884.63483823644
102,2025-01-21 00:00:00+00:00,133,10883558282504896218,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,7444,20661.838289117477,20650.95473083497,238974.69732662005
73,2025-01-20 00:00:00+00:00,65,9131776362048828715,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,7911,10475.2999476224,10466.16817126035,308040.51558794273
87,2025-01-19 00:00:00+00:00,63,-4245222277644693214,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,8142,9185.935308421267,9190.180530698912,218540.01766026317
86,2025-01-18 00:00:00+00:00,83,3390691799789765432,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,7292,17549.578922674496,17546.188230874704,112661.82899334881
103,2025-01-17 00:00:00+00:00,106,-23554439846423140595,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5588,21669.59409496021,21693.14853480664,78707.68219375159
61,2025-01-16 00:00:00+00:00,70,-1491353517670805214,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5403,14350.992112684346,14352.483466202017,49340.360033231635
109,2025-01-15 00:00:00+00:00,95,-815465157639318815,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5505,15404.603272409584,15405.418737567225,54557.44170428143
103,2025-01-14 00:00:00+00:00,98,419504397103750947,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5034,19540.05389219166,19539.634387794555,39862.175817847696
187,2025-01-13 00:00:00+00:00,154,-415534792620803377,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,8253,30168.35113372584,30168.766668518467,102206.94108328804
83,2025-01-12 00:00:00+00:00,89,644483814396792922,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,3972,24998.012578095473,24997.368094281075,28325.40217297265
100,2025-01-11 00:00:00+00:00,94,-4373834873236358108,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,4174,29163.415524122207,29167.789358995444,24637.104454808567
124,2025-01-10 00:00:00+00:00,115,6248059862537018419,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5620,13529.297785241566,13523.049725379029,57255.4173586064
126,2025-01-09 00:00:00+00:00,117,-3285258788022473384,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6926,14533.430993054815,14536.716251842841,70722.48362419008
124,2025-01-08 00:00:00+00:00,112,-27635944078288704,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6285,26631.171154221378,26631.19879016545,75970.70872080592
89,2025-01-07 00:00:00+00:00,87,26695499797003172572,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5681,16294.41004189824,16267.714542101236,84485.57255747908
102,2025-01-06 00:00:00+00:00,90,-27354874123818657,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5050,19449.25528371091,19449.282638585035,87084.19069492504
75,2025-01-05 00:00:00+00:00,63,-2429942182498829329,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,3952,17911.87078688386,17914.30072906636,21913.350164696127
75,2025-01-04 00:00:00+00:00,76,-3585003502615709527,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,4209,27293.449914863788,27297.034918366404,29196.663353643657
85,2025-01-03 00:00:00+00:00,71,-2297336661668328575,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5418,28758.7276686393,28761.02500530097,44112.15650917066
80,2025-01-02 00:00:00+00:00,87,968982450890645693,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,4683,23062.329754557504,23061.360772106615,60106.88950973154
62,2025-01-01 00:00:00+00:00,60,1573701052805023923,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,4209,21905.19678368696,21903.623082634153,35771.85186567303
83,2024-12-31 00:00:00+00:00,96,-1447976444405001907,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5916,19073.764163824922,19075.212140269326,95009.96505780477
99,2024-12-30 00:00:00+00:00,122,-100966801936241916,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,7006,36924.08845656853,36924.18942337046,141207.77622451328
70,2024-12-29 00:00:00+00:00,86,388613539971294265,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,4538,28778.819912762287,28778.431299222317,27325.772943947894
85,2024-12-28 00:00:00+00:00,74,43072621319346449,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,4110,17795.80704755537,17795.76397493405,27246.452989378442
99,2024-12-27 00:00:00+00:00,85,217249032923880252,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5588,16431.987826921842,16431.770577888918,60686.47283753464
72,2024-12-26 00:00:00+00:00,65,-102440757811878821,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5488,13369.740906922209,13369.84334768002,52995.13143212392
73,2024-12-25 00:00:00+00:00,67,-301817728779380676,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,4721,10847.053536037072,10847.355353765854,41570.03933009563
87,2024-12-24 00:00:00+00:00,90,1826767286113043362,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5783,26094.660343315543,26092.833576029436,59256.853032914805
107,2024-12-23 00:00:00+00:00,99,-15190075961614013260,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,7595,25907.66311389116,25922.85318985277,93052.78216389037
109,2024-12-22 00:00:00+00:00,103,390342111830358250,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6387,20729.12876405905,20728.738421947215,58237.62870787015
86,2024-12-21 00:00:00+00:00,80,18342074130435303793,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,7024,11128.900401267256,11110.558327136823,68312.45176950871
133,2024-12-20 00:00:00+00:00,128,-13253301599892739919,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,9364,31116.28246409249,31129.535765692377,153933.3609808544
115,2024-12-19 00:00:00+00:00,97,9216276262152134742,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,8406,25757.311153530074,25748.094877267922,174221.3084271224
88,2024-12-18 00:00:00+00:00,84,-3919415317166986467,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,7293,22617.627506035682,22621.54692135285,140216.8380829344
55,2024-12-17 00:00:00+00:00,65,17210738764591276202,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5574,13080.236553111245,13063.02581434665,86578.63022983402
87,2024-12-16 00:00:00+00:00,83,-12139076121719347000,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6421,31777.932936415655,31790.072012537377,120442.96468637977
84,2024-12-15 00:00:00+00:00,64,1742851704528046354,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,4443,28548.978613981897,28547.23576227737,44777.50920680683
62,2024-12-14 00:00:00+00:00,52,7072708568577069822,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,4728,25683.740353926045,25676.667645357473,49715.72300106255
42,2024-12-13 00:00:00+00:00,34,1801881333009186486,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5121,16427.682119462042,16425.880238129037,71280.2727980041
56,2024-12-12 00:00:00+00:00,65,7177066953074889711,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6034,15092.02418339105,15084.847116437972,108057.90122467438
46,2024-12-11 00:00:00+00:00,50,131785386039164268,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5554,7602.309942312205,7602.178156926166,59584.82649960031
55,2024-12-10 00:00:00+00:00,54,-1225789809314168118,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6475,7620.048588517186,7621.2743783265,108087.05088971756
75,2024-12-09 00:00:00+00:00,47,-912033338537777200,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6572,12392.408110229671,12393.320143568208,108958.4442869536
74,2024-12-08 00:00:00+00:00,72,-19766102988388284726,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,4172,11638.694943115224,11658.461046103612,20077.115698605507
81,2024-12-07 00:00:00+00:00,68,16885828451251029712,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,4370,11726.686527087903,11709.800698636653,39603.0286417748
104,2024-12-06 00:00:00+00:00,79,-10238187809340987111,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5924,7968.391729987514,7978.629917796855,113230.67878565357
95,2024-12-05 00:00:00+00:00,83,4507817168850578307,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6071,11758.865324487708,11754.357507318855,152124.5747852915
79,2024-12-04 00:00:00+00:00,58,4707253054867956983,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5668,5759.018546620511,5754.311293565641,86616.01531194395
40,2024-12-03 00:00:00+00:00,34,-66673456452121796,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5686,7086.010294548693,7086.076968005144,85970.03546954379
44,2024-12-02 00:00:00+00:00,43,-4434944019201375793,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5433,8211.668814343086,8216.103758362284,95391.36548536504
62,2024-12-01 00:00:00+00:00,46,5277677809704157782,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,4843,8281.53089596119,8276.253218151485,45424.489095152065
85,2024-11-30 00:00:00+00:00,70,160819757982233319,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5312,9381.370986748008,9381.210166990026,47444.68870379081
95,2024-11-29 00:00:00+00:00,72,2212930753038373291,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,4845,14857.043811446945,14854.830880693904,38954.783255990944
94,2024-11-28 00:00:00+00:00,71,-8244911617939746366,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5319,20935.94661934356,20944.191530961492,67553.84293883762
153,2024-11-27 00:00:00+00:00,128,308085291040270382,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6211,21329.052332790197,21328.744247499162,115913.22226801162
73,2024-11-26 00:00:00+00:00,71,-674675580365357785,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5936,16666.95882805423,16667.63350363459,113992.1159921415
133,2024-11-25 00:00:00+00:00,110,-19459310929451052946,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6745,22941.902581592607,22961.361892522065,172168.07214759928
65,2024-11-24 00:00:00+00:00,63,-345130388651879013,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5303,18576.008599663663,18576.35373005232,68392.7008247172
77,2024-11-23 00:00:00+00:00,59,-4099907654494519650,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5989,9808.01657571419,9812.116483368682,102787.46259458212
97,2024-11-22 00:00:00+00:00,71,3470324924086255454,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5801,16469.282738314734,16465.812413390646,95357.8022593141
129,2024-11-21 00:00:00+00:00,103,-2701954950835017387,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6555,16755.617078948526,16758.31903389936,153485.77317373906
82,2024-11-20 00:00:00+00:00,91,-5443120630228365619,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5227,40426.040401574,40431.48352220423,107881.71863180421
61,2024-11-19 00:00:00+00:00,67,4792537251502091020,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5258,11656.29528072533,11651.50274347383,108632.13400237956
64,2024-11-18 00:00:00+00:00,54,-4425501934667156028,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5718,10023.032946666195,10027.458448600863,153461.21295867694
57,2024-11-17 00:00:00+00:00,50,3907105110907472381,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5156,10111.940903441551,10108.033798330644,123314.80635683374
84,2024-11-16 00:00:00+00:00,61,2203955156825872850,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5325,11258.432167014167,11256.228211857342,87350.82235527145
65,2024-11-15 00:00:00+00:00,52,-16098361512362176277,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5935,7250.915571033363,7267.013932545726,100864.61750112301
72,2024-11-14 00:00:00+00:00,71,16306822973913378431,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5897,15694.73676079797,15678.429937824058,138810.1708001018
75,2024-11-13 00:00:00+00:00,62,22766517143451142771,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6218,7364.526021641583,7341.759504498131,173283.40314473587
